"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 15, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 14, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 11, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 10, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 09, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 08, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 07, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 04, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 03, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 02, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 01, 2017","1.16","1.16","1.16","1.16","-","8.41%"
"Jul 31, 2017","1.07","1.07","1.07","1.07","-","-7.76%"
"Jul 28, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 27, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 26, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 25, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 24, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 21, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 20, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 19, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 18, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 17, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 14, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 13, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 12, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 11, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 10, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 07, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 06, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 05, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jul 03, 2017","1.16","1.16","1.16","1.16","-","9.43%"
"Jun 30, 2017","1.06","1.06","1.06","1.06","-","-8.62%"
"Jun 29, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 28, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 27, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 26, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 23, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 22, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 21, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 20, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 19, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 16, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Jun 15, 2017","1.16","1.16","1.16","1.16","-","27.47%"
"Jun 14, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 13, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 12, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 09, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 08, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 07, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 06, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 05, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 02, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Jun 01, 2017","0.91","0.91","0.91","0.91","-","9.64%"
"May 31, 2017","0.83","0.83","0.83","0.83","-","-8.79%"
"May 30, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 26, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 25, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 24, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 23, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 22, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 19, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 18, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 17, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 16, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 15, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 12, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 11, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 10, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 09, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 08, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 05, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 04, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 03, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 02, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"May 01, 2017","0.91","0.91","0.91","0.91","-","9.64%"
"Apr 28, 2017","0.83","0.83","0.83","0.83","-","-8.79%"
"Apr 27, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 26, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 25, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 24, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 21, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 20, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 19, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 18, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 17, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 14, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 13, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 12, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 11, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 10, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 07, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 06, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 05, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 04, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Apr 03, 2017","0.91","0.91","0.91","0.91","-","10.98%"
"Mar 31, 2017","0.82","0.82","0.82","0.82","-","-9.89%"
"Mar 30, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 29, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 28, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 27, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 24, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 23, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 22, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 21, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 20, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 17, 2017","0.91","0.91","0.91","0.91","-","0.00%"
"Mar 16, 2017","0.91","0.91","0.91","0.91","-","37.88%"
"Mar 15, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 14, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 13, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 10, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 09, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 08, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 07, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 06, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 03, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 02, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Mar 01, 2017","0.66","0.66","0.66","0.66","-","15.79%"
"Feb 28, 2017","0.57","0.57","0.57","0.57","-","-13.64%"
"Feb 27, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 24, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 23, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 22, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 21, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 17, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 16, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 15, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 14, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 13, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 10, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 09, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 08, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 07, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 06, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 03, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 02, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Feb 01, 2017","0.66","0.66","0.66","0.66","-","17.86%"
"Jan 31, 2017","0.56","0.56","0.56","0.56","-","-15.15%"
"Jan 30, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 27, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 26, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 25, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 24, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 23, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 20, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 19, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 18, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 17, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 13, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 12, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 11, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 10, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 09, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 06, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 05, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 04, 2017","0.66","0.66","0.66","0.66","-","0.00%"
"Jan 03, 2017","0.66","0.66","0.66","0.66","-","20.00%"
"Dec 30, 2016","0.55","0.55","0.55","0.55","-","-16.67%"
"Dec 29, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 28, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 27, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 23, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 22, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 21, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 20, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 19, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 16, 2016","0.66","0.66","0.66","0.66","-","0.00%"
"Dec 15, 2016","0.66","0.66","0.66","0.66","-","60.98%"
"Dec 14, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 13, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 12, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 09, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 08, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 07, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 06, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 05, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 02, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Dec 01, 2016","0.41","0.41","0.41","0.41","-","32.26%"
"Nov 30, 2016","0.31","0.31","0.31","0.31","-","-24.39%"
"Nov 29, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 28, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 25, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 23, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 22, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 21, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 18, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 17, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 16, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 15, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 14, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 11, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 10, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 09, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 08, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 07, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 04, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 03, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 02, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Nov 01, 2016","0.41","0.41","0.41","0.41","-","32.26%"
"Oct 31, 2016","0.31","0.31","0.31","0.31","-","-24.39%"
"Oct 28, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 27, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 26, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 25, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 24, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 21, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 20, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 19, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 18, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 17, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 14, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 13, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 12, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Oct 11, 2016","0.41","0.41","0.41","0.41","-","2.50%"
"Oct 07, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Oct 06, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Oct 05, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Oct 04, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Oct 03, 2016","0.40","0.40","0.40","0.40","-","37.93%"
"Sep 30, 2016","0.29","0.29","0.29","0.29","-","-27.50%"
"Sep 29, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 28, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 27, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 26, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 23, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 22, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 21, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 20, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 19, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 16, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 15, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 14, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 13, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 12, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 09, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 08, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 07, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 06, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 02, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Sep 01, 2016","0.40","0.40","0.40","0.40","-","33.33%"
"Aug 31, 2016","0.30","0.30","0.30","0.30","-","-25.00%"
"Aug 30, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 29, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 26, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 25, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 24, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 23, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 22, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 19, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 18, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 17, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 16, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 15, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 12, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 11, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 10, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 09, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 08, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 05, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 04, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 03, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 02, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Aug 01, 2016","0.40","0.40","0.40","0.40","-","33.33%"
"Jul 29, 2016","0.30","0.30","0.30","0.30","-","-25.00%"
"Jul 28, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 27, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 26, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 25, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 22, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 21, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 20, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 19, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 18, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 15, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 14, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 13, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 12, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 11, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 08, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 07, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 06, 2016","0.40","0.40","0.40","0.40","-","0.00%"
"Jul 05, 2016","0.40","0.40","0.40","0.40","-","-2.44%"
"Jul 01, 2016","0.41","0.41","0.41","0.41","-","36.67%"
"Jun 30, 2016","0.30","0.30","0.30","0.30","-","-26.83%"
"Jun 29, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Jun 28, 2016","0.41","0.41","0.41","0.41","-","0.00%"
"Jun 27, 2016","0.41","0.41","0.41","0.41","-","2.50%"
"Jun 24, 2016","0.40","0.40","0.40","0.40","-","2.56%"
"Jun 23, 2016","0.39","0.39","0.39","0.39","-","2.63%"
"Jun 22, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Jun 21, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Jun 20, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Jun 17, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Jun 16, 2016","0.38","0.38","0.38","0.38","-","2.70%"
"Jun 15, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 14, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 13, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 10, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 09, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 08, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 07, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 06, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 03, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 02, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jun 01, 2016","0.37","0.37","0.37","0.37","-","27.59%"
"May 31, 2016","0.29","0.29","0.29","0.29","-","-21.62%"
"May 27, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 26, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 25, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 24, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 23, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 20, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 19, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 18, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 17, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 16, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 13, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 12, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 11, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 10, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 09, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 06, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 05, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 04, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 03, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"May 02, 2016","0.37","0.37","0.37","0.37","-","23.33%"
"Apr 29, 2016","0.30","0.30","0.30","0.30","-","-18.92%"
"Apr 28, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 27, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 26, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 25, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 22, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 21, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 20, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 19, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 18, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 15, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 14, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 13, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 12, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 11, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 08, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 07, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 06, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 05, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 04, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Apr 01, 2016","0.37","0.37","0.37","0.37","-","48.00%"
"Mar 31, 2016","0.25","0.25","0.25","0.25","-","-32.43%"
"Mar 30, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 29, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 28, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 25, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 24, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 23, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 22, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 21, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 18, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 17, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 16, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 15, 2016","0.37","0.37","0.37","0.37","-","2.78%"
"Mar 14, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Mar 11, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Mar 10, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Mar 09, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Mar 08, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Mar 07, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Mar 04, 2016","0.36","0.36","0.36","0.36","-","-2.70%"
"Mar 03, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Mar 02, 2016","0.37","0.37","0.37","0.37","-","2.78%"
"Mar 01, 2016","0.36","0.36","0.36","0.36","-","24.14%"
"Feb 29, 2016","0.29","0.29","0.29","0.29","-","-21.62%"
"Feb 26, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Feb 25, 2016","0.37","0.37","0.37","0.37","-","-2.63%"
"Feb 24, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 23, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 22, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 19, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 18, 2016","0.38","0.38","0.38","0.38","-","2.70%"
"Feb 17, 2016","0.37","0.37","0.37","0.37","-","-2.63%"
"Feb 16, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 12, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 11, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 10, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 09, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 08, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 05, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 04, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 03, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 02, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Feb 01, 2016","0.38","0.38","0.38","0.38","-","31.03%"
"Jan 29, 2016","0.29","0.29","0.29","0.29","-","-23.68%"
"Jan 28, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Jan 27, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Jan 26, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Jan 25, 2016","0.38","0.38","0.38","0.38","-","0.00%"
"Jan 22, 2016","0.38","0.38","0.38","0.38","-","2.70%"
"Jan 21, 2016","0.37","0.37","0.37","0.37","-","0.00%"
"Jan 20, 2016","0.37","0.37","0.37","0.37","-","2.78%"
"Jan 19, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 15, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 14, 2016","0.36","0.36","0.36","0.36","-","0.00%"
